,0,1
0,,
1,0.25,0.008632833838393958
2,0.5,0.0018883781255937399
3,0.75,0.00369786624193591
4,1.0,-0.11079338044908352
5,1.25,0.007974838158310016
6,1.5,0.004026864081404541
7,1.75,0.007645840318333139
