,0,1
0,,
1,0.25,0.006000851119093542
2,0.5,-0.08496705048307457
3,0.75,0.008797332758442175
4,1.0,0.006329848958855994
5,1.25,0.0033688684025086346
6,1.5,0.00978432627896167
7,1.75,0.01916076474430753
